IMSI,MSISDN,IMEI,IP_Address,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type
240657748697530,467087599269,786593069876115,193.23.27.132,240,96,24096,80666079,49907490,53562979,240-64-9728,240-14-9883-55,4G
240812155238302,467073832863,884759793977451,31.86.111.69,240,66,24066,84623176,83963839,40186629,240-66-6100,240-66-6100-56,4G
240812155238302,467073832863,884759793977451,217.58.96.26,240,29,24029,75249820,87834615,80262882,240-07-3188,240-41-3379-94,5G
240058557027689,467047996594,473737378362460,113.184.243.73,240,85,24085,22188501,41595257,64417436,240-85-4684,240-85-4684-30,4G
240058557027689,467047996594,473737378362460,77.161.99.118,240,69,24069,93858399,43362606,51766550,240-69-1461,240-69-1461-44,3G
240814722101487,467081880654,353820326126421,139.165.221.58,240,45,24045,97219303,33563984,82321365,240-45-2839,240-45-2839-49,3G
240814722101487,467081880654,353820326126421,208.104.139.194,240,87,24087,39936178,36964429,74145529,240-87-5107,240-87-5107-84,4G
240066797322574,467037078128,381453986978519,192.10.223.41,240,24,24024,64598242,98836160,69295996,240-24-5224,240-24-5224-49,4G
240066797322574,467037078128,381453986978519,206.17.182.26,240,19,24019,50187379,48088393,91562952,240-19-1256,240-19-1256-37,3G
240397007506254,467038262751,474032896155234,5.36.70.67,240,42,24042,68570724,97008061,73648681,240-42-7550,240-42-7550-82,5G
240397007506254,467038262751,474032896155234,58.229.229.80,240,5,24005,70598544,45546935,34998854,240-02-3826,240-92-5084-85,3G
240371031155403,467006797975,917051069214393,95.24.66.66,240,70,24070,33519111,24388425,15944688,240-59-5420,240-97-2555-67,4G
240371031155403,467006797975,917051069214393,149.90.173.98,240,38,24038,54268059,57577744,83754166,240-38-9918,240-38-9918-32,5G
240389575910083,467087593452,834635271882786,175.167.59.128,240,84,24084,90711221,75152465,74143942,240-84-8073,240-84-8073-72,5G
240389575910083,467087593452,834635271882786,219.32.206.38,240,49,24049,45551664,92797587,12569508,240-49-5691,240-49-5691-55,4G
240464462535172,467096720209,939641462558975,144.210.215.103,240,26,24026,60367260,57563439,37539769,240-26-4244,240-26-4244-74,4G
240464462535172,467096720209,939641462558975,186.50.209.197,240,13,24013,64231706,27778038,55801800,240-13-9320,240-13-9320-51,5G
240104551853718,467089578651,362557638143674,126.14.166.172,240,65,24065,46127834,13687027,10042876,240-65-5874,240-65-5874-90,4G
240104551853718,467089578651,362557638143674,18.50.148.118,240,94,24094,56963432,85131472,99337187,240-94-9106,240-94-9106-27,5G
240737956121367,467088431279,553897857198304,19.146.217.89,240,14,24014,62299310,69031051,88304934,240-14-8185,240-14-8185-10,5G
240737956121367,467088431279,553897857198304,62.181.208.68,240,50,24050,21173811,52429868,78917048,240-88-6053,240-53-7941-17,3G
240025814469278,467062061246,990437662423208,119.24.101.22,240,83,24083,95816580,35973577,63020057,240-83-7682,240-83-7682-42,5G
240025814469278,467062061246,990437662423208,144.70.42.94,240,90,24090,46142659,32773531,60709767,240-90-1286,240-90-1286-65,3G
240037779820270,467014214990,845251935383940,152.235.21.134,240,90,24090,95184889,64855503,15394698,240-90-5884,240-90-5884-77,4G
240037779820270,467014214990,845251935383940,122.116.4.212,240,22,24022,67244009,91804850,57197200,240-22-4089,240-22-4089-24,4G
240199863293613,467097955107,895601751265037,139.79.69.169,240,46,24046,20510502,59413110,54429360,240-46-4647,240-46-4647-68,4G
240199863293613,467097955107,895601751265037,138.196.83.1,240,50,24050,90510464,20708379,85103997,240-50-5008,240-50-5008-52,4G
240610945354190,467086608013,130821764316100,174.85.150.191,240,3,24003,32064811,11061768,35205981,240-03-3550,240-03-3550-37,4G
240610945354190,467086608013,130821764316100,167.72.46.91,240,68,24068,84592183,87359793,61658283,240-88-3987,240-62-1188-61,5G
240253886500616,467011282921,269714326109915,202.103.158.69,240,27,24027,73091620,27320743,11638481,240-03-7380,240-50-2160-60,5G
240253886500616,467011282921,269714326109915,35.181.100.211,240,70,24070,79294188,21230918,75800433,240-85-6683,240-98-1112-67,5G
240246139347749,467044387743,440791606446203,130.151.165.135,240,61,24061,19136768,56299174,85098851,240-93-4969,240-31-5010-31,4G
240246139347749,467044387743,440791606446203,1.61.55.35,240,7,24007,13274866,47687358,59118937,240-07-7227,240-07-7227-49,5G
240730988881263,467055228694,538729562774213,187.48.64.79,240,92,24092,28180462,30987506,20587143,240-92-4435,240-92-4435-55,4G
240730988881263,467055228694,538729562774213,136.193.72.60,240,18,24018,81742002,82397882,68946184,240-18-5549,240-18-5549-66,4G
240630352717031,467019158615,380383808796967,155.132.99.75,240,21,24021,84821284,35216088,22739004,240-21-7307,240-21-7307-82,5G
240630352717031,467019158615,380383808796967,182.37.251.243,240,36,24036,52106016,49966952,12611688,240-05-2248,240-63-5648-47,3G
240339195859895,467096873579,631113422298493,218.162.203.106,240,52,24052,77303915,76074742,34167975,240-52-7351,240-52-7351-41,5G
240339195859895,467096873579,631113422298493,216.242.187.175,240,35,24035,71092281,91695381,44506870,240-35-1223,240-35-1223-58,3G
240287374928786,467028548558,298558807843727,88.177.99.106,240,90,24090,67072519,63712421,35100575,240-90-2857,240-90-2857-20,3G
240287374928786,467028548558,298558807843727,8.143.57.211,240,77,24077,20173452,69874875,75604004,240-77-2170,240-77-2170-65,3G
240560133979463,467020232626,934699135466390,99.35.163.12,240,60,24060,46771066,90272335,57454566,240-18-2166,240-83-9295-13,4G
240560133979463,467020232626,934699135466390,157.192.215.85,240,90,24090,79174096,26168726,92104950,240-90-5472,240-90-5472-53,4G
240191304290653,467099297210,302919720328159,86.143.17.104,240,67,24067,78341902,74737945,40477195,240-67-1254,240-67-1254-22,3G
240191304290653,467099297210,302919720328159,151.178.127.98,240,27,24027,39587483,70384081,30757773,240-27-6309,240-27-6309-73,4G
240026006370214,467044771233,634597462724402,159.250.15.131,240,82,24082,71340108,89684274,28657963,240-82-8759,240-82-8759-16,5G
240026006370214,467044771233,634597462724402,132.47.242.168,240,26,24026,17397659,38058650,23827770,240-26-9085,240-26-9085-39,5G
240104661721067,467026125596,231824545972337,30.220.40.101,240,35,24035,52261563,11036567,12599590,240-35-1506,240-35-1506-17,3G
240104661721067,467026125596,231824545972337,57.150.4.19,240,11,24011,50068635,80993967,40796577,240-09-8909,240-99-1757-58,5G
240179472191466,467014666788,646615336972870,11.39.101.109,240,22,24022,39976328,95480794,37387642,240-22-2841,240-22-2841-55,3G
240179472191466,467014666788,646615336972870,203.116.30.194,240,84,24084,83518133,55076715,95976495,240-84-6663,240-84-6663-41,4G
240154433207033,467034464364,882813980353800,125.49.6.9,240,9,24009,26888609,26216207,14255732,240-09-6024,240-09-6024-27,4G
240154433207033,467034464364,882813980353800,151.219.88.219,240,81,24081,11132945,34636816,44607148,240-81-4474,240-81-4474-64,4G
240484360393700,467099833221,983149092774859,166.229.153.95,240,80,24080,57080534,97066464,95539646,240-75-7245,240-66-1415-49,5G
240484360393700,467099833221,983149092774859,172.146.206.167,240,25,24025,66507720,13806568,72771504,240-25-9263,240-25-9263-87,5G
240153251490611,467069683390,311401018317733,140.63.159.245,240,52,24052,99429410,63848056,50834887,240-52-5664,240-52-5664-24,4G
240153251490611,467069683390,311401018317733,2.90.81.218,240,70,24070,57555027,57105454,49271579,240-70-1045,240-70-1045-55,3G
240903615256542,467071303371,376598804481958,202.146.152.94,240,50,24050,77629549,44847482,90046114,240-50-1195,240-50-1195-64,3G
240903615256542,467071303371,376598804481958,92.26.178.248,240,82,24082,80009493,81735375,33319496,240-82-7088,240-82-7088-88,5G
240204582669007,467025317780,587008113763268,205.66.229.193,240,6,24006,44169540,93536331,28076985,240-06-4821,240-06-4821-69,4G
240204582669007,467025317780,587008113763268,193.228.132.131,240,11,24011,90759278,69381577,41013054,240-11-7293,240-11-7293-44,5G
240018518717128,467027049004,885176825662364,54.49.252.250,240,59,24059,43419640,71208251,81425150,240-59-7593,240-59-7593-90,5G
240018518717128,467027049004,885176825662364,146.175.197.170,240,38,24038,78871665,45771573,44796535,240-44-1990,240-10-7603-68,5G
240178273362663,467022186438,632964121716343,85.176.247.144,240,70,24070,79178616,43886427,90380661,240-70-6303,240-70-6303-60,4G
240178273362663,467022186438,632964121716343,165.131.137.51,240,57,24057,29098229,30782282,83787958,240-01-4406,240-65-3859-99,4G
240855908699444,467050426475,862073016022007,69.46.124.197,240,6,24006,42578888,94902515,34406519,240-06-2254,240-06-2254-78,3G
240855908699444,467050426475,862073016022007,50.103.108.171,240,25,24025,16729500,28949816,28417347,240-25-2170,240-25-2170-50,3G
240186554043765,467073777433,608905356241858,54.149.188.239,240,56,24056,80223681,48621739,10201546,240-56-9815,240-56-9815-89,5G
240186554043765,467073777433,608905356241858,215.100.19.42,240,70,24070,78917742,21644690,68022871,240-70-7795,240-70-7795-81,5G
240649624019007,467073465191,141902640931386,102.27.174.132,240,2,24002,95582661,10352401,66688264,240-69-7309,240-23-8216-15,5G
240649624019007,467073465191,141902640931386,28.227.96.62,240,59,24059,26518977,99551023,87104817,240-59-5833,240-59-5833-84,4G
240715771157625,467095274098,492884067879714,15.232.5.109,240,17,24017,51899119,72201473,37547155,240-81-9646,240-66-5551-16,5G
240715771157625,467095274098,492884067879714,202.105.219.89,240,86,24086,10036051,85021450,71153115,240-94-5276,240-22-8504-81,3G
240723473340111,467084131519,997831851479113,121.68.109.217,240,34,24034,23320775,45137870,95797754,240-34-3879,240-34-3879-75,4G
240723473340111,467084131519,997831851479113,69.168.60.109,240,17,24017,19982868,72657006,93972406,240-17-6955,240-17-6955-81,4G
240398035660584,467040118712,247092965867077,199.115.201.254,240,24,24024,50438393,22472474,77065106,240-09-3237,240-91-9940-89,5G
240398035660584,467040118712,247092965867077,68.106.213.188,240,63,24063,91797484,88568200,47595390,240-63-2264,240-63-2264-60,3G
240428457785272,467003523090,784446450559602,223.52.18.159,240,27,24027,50580216,74732419,41018469,240-05-2483,240-14-2597-51,3G
240428457785272,467003523090,784446450559602,128.8.35.48,240,43,24043,85891002,10187343,49635068,240-42-8638,240-89-5987-88,3G
240123813654011,467068342755,347528333233493,135.130.160.136,240,52,24052,82774927,97233121,21435095,240-52-8204,240-52-8204-27,5G
240123813654011,467068342755,347528333233493,34.72.104.97,240,48,24048,25205835,86731650,66490734,240-48-4075,240-48-4075-14,4G
240179114704447,467070518727,935966212926101,25.200.211.7,240,82,24082,68043002,10046825,36948445,240-55-1402,240-75-9827-91,3G
240179114704447,467070518727,935966212926101,149.125.17.136,240,17,24017,72514704,78227825,21698247,240-48-3319,240-52-1124-33,3G
240635676081364,467029181519,175284611595573,177.74.64.161,240,96,24096,76066594,28780663,75747199,240-31-8870,240-33-6869-83,3G
240635676081364,467029181519,175284611595573,101.101.25.138,240,16,24016,93107628,22638617,56241875,240-36-3939,240-73-2842-52,4G
240033559552856,467019730587,473724213733104,198.125.25.240,240,74,24074,18556670,41381297,82913076,240-74-4727,240-74-4727-72,4G
240033559552856,467019730587,473724213733104,219.76.147.194,240,95,24095,23341905,98551818,48311256,240-29-3707,240-65-6771-15,4G
240638472286005,467024220957,886250943129676,78.47.12.121,240,83,24083,41216749,89163116,22980663,240-83-4028,240-83-4028-23,4G
240638472286005,467024220957,886250943129676,186.244.178.13,240,31,24031,87904821,63800301,24143949,240-73-4906,240-96-3973-68,5G
240692764654071,467016811448,667371499555422,89.146.40.45,240,73,24073,98598971,53854943,97774378,240-73-5151,240-73-5151-13,4G
240692764654071,467016811448,667371499555422,73.87.30.69,240,32,24032,32600908,99483642,93173766,240-32-7743,240-32-7743-56,5G
240671500151280,467060267378,822953096247807,186.50.236.174,240,46,24046,48473268,81204103,68440333,240-46-3760,240-46-3760-52,4G
240671500151280,467060267378,822953096247807,59.91.214.243,240,52,24052,76308269,12752029,10345465,240-52-3666,240-52-3666-69,4G
240951759650111,467074553141,640352102041243,32.109.205.177,240,54,24054,10894042,15378897,87726785,240-54-2026,240-54-2026-76,3G
240951759650111,467074553141,640352102041243,60.166.109.249,240,73,24073,86337488,73573945,73042409,240-64-6787,240-80-1391-48,5G
240162639177334,467067735059,134831289415212,134.126.19.94,240,13,24013,98509576,44156549,21548615,240-58-2358,240-77-8169-22,5G
240162639177334,467067735059,134831289415212,52.68.100.72,240,62,24062,47217294,43403988,74288143,240-62-4641,240-62-4641-46,4G
240711119970690,467056736895,778819307748898,150.65.212.196,240,32,24032,81484635,61408066,99998118,240-32-6775,240-32-6775-60,4G
240711119970690,467056736895,778819307748898,125.47.195.185,240,30,24030,72206396,26523833,72229509,240-30-3592,240-30-3592-75,4G
240240354177378,467077241469,700698819603280,76.49.13.216,240,67,24067,74350938,75802273,28906584,240-62-3980,240-62-1315-70,5G
240240354177378,467077241469,700698819603280,58.209.239.118,240,87,24087,59363413,43665179,61755237,240-87-8019,240-87-8019-28,5G
240126154339358,467051868130,187109442518451,128.107.202.199,240,92,24092,89311886,50135521,79669092,240-92-6418,240-92-6418-55,4G
240126154339358,467051868130,187109442518451,43.122.242.45,240,67,24067,81334462,19466439,11460548,240-67-6720,240-67-6720-41,4G
240568005672725,467052826634,576401901892787,216.86.115.192,240,37,24037,21955030,26020693,48226539,240-75-8460,240-73-2940-78,5G
240568005672725,467052826634,576401901892787,186.206.179.50,240,53,24053,91881611,97009103,10909660,240-53-8798,240-53-8798-53,5G
240674253517893,467035869311,266177479662069,43.206.123.174,240,28,24028,51669880,23127838,99768958,240-89-5691,240-74-8694-85,4G
240674253517893,467035869311,266177479662069,147.130.134.177,240,20,24020,65499901,92571872,36843629,240-20-1853,240-20-1853-80,3G
240463636156095,467064781092,707486201762075,56.63.168.206,240,90,24090,93650032,58536193,77419784,240-65-6777,240-50-5918-22,3G
240463636156095,467064781092,707486201762075,57.203.153.48,240,1,24001,34860601,35742961,54447367,240-01-8535,240-01-8535-71,5G
240165770861952,467077525860,294032128394786,38.157.5.222,240,37,24037,54876030,66575289,35529334,240-90-6709,240-32-8803-51,4G
240165770861952,467077525860,294032128394786,22.177.94.121,240,33,24033,41647434,10076124,51681637,240-28-8222,240-08-4227-89,5G
240667731965619,467004891800,951998808472754,136.154.18.44,240,65,24065,49895690,77431715,54636083,240-65-3082,240-65-3082-50,3G
240667731965619,467004891800,951998808472754,220.187.159.226,240,78,24078,78048344,41197273,29303416,240-37-8547,240-51-9523-88,4G
240152354827928,467053420452,448864770580320,36.61.163.114,240,9,24009,53060922,67004825,40738972,240-09-5832,240-09-5832-22,4G
240152354827928,467053420452,448864770580320,149.134.183.50,240,70,24070,43745530,45928520,85379217,240-70-2541,240-70-2541-69,3G
240538428423924,467002344094,729437606473108,140.182.96.135,240,53,24053,77568559,36732152,33444230,240-53-3431,240-53-3431-99,3G
240538428423924,467002344094,729437606473108,157.16.104.114,240,76,24076,78221556,35896158,45768737,240-68-5216,240-90-5357-34,4G
240865866735320,467052597912,918782320450821,111.87.78.245,240,60,24060,42603912,19288404,19897219,240-39-6110,240-93-6858-98,3G
240865866735320,467052597912,918782320450821,17.85.196.11,240,25,24025,51305364,15421393,20561173,240-24-5599,240-61-4970-95,4G
240586467603193,467000707972,368282446793728,139.64.12.85,240,55,24055,26643990,43835788,85025352,240-55-7705,240-55-7705-35,5G
240586467603193,467000707972,368282446793728,114.139.192.14,240,78,24078,98699968,64814000,52787887,240-78-5670,240-78-5670-86,4G
240281028883198,467089773198,213087514166840,122.203.25.67,240,27,24027,20764109,93850429,58404494,240-27-6738,240-27-6738-69,4G
240281028883198,467089773198,213087514166840,11.164.41.229,240,3,24003,96592417,84106823,62860618,240-03-3121,240-03-3121-24,3G
240437743836593,467078956424,666266536413621,156.191.56.183,240,98,24098,26266286,35677993,26278808,240-98-5237,240-98-5237-64,4G
240437743836593,467078956424,666266536413621,178.91.182.96,240,21,24021,35114350,41824568,89132171,240-21-8449,240-21-8449-58,5G
240916343670258,467028614883,483192228394720,193.47.163.157,240,46,24046,96386961,70400055,50443638,240-46-9968,240-46-9968-12,5G
240916343670258,467028614883,483192228394720,7.51.129.139,240,80,24080,98303711,76201242,68850852,240-80-8397,240-80-8397-79,5G
240263216371002,467058917529,998717502518387,37.129.142.147,240,36,24036,80181422,64098877,54465448,240-36-5672,240-36-5672-45,4G
240263216371002,467058917529,998717502518387,215.5.38.35,240,39,24039,14701191,15119955,38384705,240-39-2181,240-39-2181-10,3G
240750215726571,467075572516,843438030640672,210.232.188.222,240,55,24055,52958233,74302676,73006761,240-55-9294,240-55-9294-12,5G
240750215726571,467075572516,843438030640672,192.216.45.141,240,95,24095,41924158,80088729,85920436,240-95-1589,240-95-1589-53,3G
240842276061475,467088642267,549395454041159,170.68.89.114,240,37,24037,16709745,74583845,44692109,240-37-8405,240-37-8405-42,5G
240842276061475,467088642267,549395454041159,87.197.93.208,240,20,24020,34170337,44642325,11556482,240-20-3606,240-20-3606-50,4G
240370155521223,467094074576,344745204146778,173.228.186.131,240,26,24026,99533628,17928112,78958209,240-65-2291,240-73-3212-92,4G
240370155521223,467094074576,344745204146778,66.0.19.162,240,54,24054,52915607,74454749,69625934,240-88-7116,240-86-6815-42,3G
240768382267406,467096172560,999179321382057,215.224.201.168,240,82,24082,63439614,57625424,12214539,240-82-4285,240-82-4285-31,4G
240768382267406,467096172560,999179321382057,27.157.83.99,240,96,24096,42887474,38799502,81600382,240-96-9196,240-96-9196-90,5G
240188770095609,467033584042,462528755488850,176.146.176.112,240,7,24007,67778899,50209662,12641913,240-07-5318,240-07-5318-76,4G
240188770095609,467033584042,462528755488850,76.245.134.91,240,52,24052,31938774,98235547,48563650,240-52-2696,240-52-2696-83,3G
240591198214175,467062853686,740552548371858,47.145.176.144,240,57,24057,40500736,78122207,86453795,240-57-7063,240-57-7063-45,5G
240591198214175,467062853686,740552548371858,153.235.79.211,240,41,24041,19123430,46283948,88629255,240-41-3387,240-41-3387-32,3G
240924977317388,467015760743,377165246698039,202.37.232.179,240,98,24098,39253788,57352912,89064125,240-98-4197,240-98-4197-35,4G
240924977317388,467015760743,377165246698039,171.60.16.100,240,70,24070,63535578,71732935,79419693,240-70-6767,240-70-6767-24,4G
240725501302953,467013067770,592406222742357,16.243.139.236,240,60,24060,37409104,23401117,20604895,240-42-6382,240-74-2111-99,5G
240725501302953,467013067770,592406222742357,91.32.88.54,240,18,24018,52866726,40150323,99608684,240-18-5544,240-18-5544-11,4G
240025997697683,467054011063,464685257969336,201.248.105.39,240,32,24032,25877157,39820276,17774016,240-32-2034,240-32-2034-18,3G
240025997697683,467054011063,464685257969336,98.19.190.255,240,65,24065,29605090,76088008,70074115,240-65-4579,240-65-4579-81,4G
240791122414157,467055966724,486695893369424,71.54.60.85,240,22,24022,26283191,27244025,51773328,240-90-8934,240-66-2051-34,4G
240791122414157,467055966724,486695893369424,35.224.170.137,240,64,24064,68229919,94238898,20427457,240-64-9742,240-64-9742-34,5G
240538710687209,467017009586,272805565328418,184.80.110.140,240,55,24055,17085465,75391964,93366567,240-55-3798,240-55-3798-73,4G
240538710687209,467017009586,272805565328418,97.72.185.215,240,46,24046,24202540,14795302,43103804,240-46-8841,240-46-8841-23,5G
240969115365239,467076384529,335567830617939,130.117.92.246,240,23,24023,35525345,90032487,65140275,240-10-8620,240-63-3286-70,5G
240969115365239,467076384529,335567830617939,44.223.56.183,240,55,24055,89152193,23154927,38073206,240-55-4733,240-55-4733-48,4G
240785311113127,467024900916,530917957790748,78.228.60.7,240,41,24041,36918756,27666968,29244155,240-41-1455,240-41-1455-87,3G
240785311113127,467024900916,530917957790748,222.81.54.216,240,40,24040,97177727,29045452,93285435,240-44-8557,240-88-7285-69,5G
240682747969209,467030735329,455447819452758,214.104.171.119,240,9,24009,89947825,10317485,92783757,240-70-7486,240-02-3572-38,4G
240682747969209,467030735329,455447819452758,176.65.227.126,240,9,24009,96974720,27710774,31454784,240-09-6912,240-09-6912-73,4G
240918562928809,467084280443,309967193978983,19.1.110.217,240,5,24005,44883739,48891256,43778647,240-05-6121,240-05-6121-15,4G
240918562928809,467084280443,309967193978983,22.210.170.125,240,3,24003,41397094,39506308,85364614,240-56-3507,240-27-4815-57,5G
240668667070387,467054532120,630818771522915,35.244.42.105,240,60,24060,19711393,34371320,57742744,240-60-5037,240-60-5037-68,4G
240668667070387,467054532120,630818771522915,33.208.125.182,240,15,24015,22671015,42058188,80719044,240-15-9719,240-15-9719-51,5G
240695466080640,467066108847,658689727251640,181.57.247.98,240,89,24089,50568764,76524069,87532731,240-89-1281,240-89-1281-66,3G
240695466080640,467066108847,658689727251640,113.60.82.85,240,42,24042,69701422,74030466,34367254,240-87-1161,240-63-3054-86,3G
240362227976712,467072160500,115593672571637,190.211.122.50,240,83,24083,99042207,75243736,49263084,240-83-1778,240-83-1778-71,3G
240362227976712,467072160500,115593672571637,158.34.42.66,240,56,24056,48065689,81136991,17620449,240-31-7469,240-64-3008-47,5G
240280604276903,467020182584,621877046819092,1.138.186.124,240,16,24016,28850443,75319718,46125903,240-09-4496,240-64-2315-39,5G
240280604276903,467020182584,621877046819092,142.69.107.221,240,6,24006,15425374,10776691,52749945,240-06-2579,240-06-2579-37,3G
240094979924710,467053855713,537517792306870,164.151.140.48,240,85,24085,26273497,63029502,29231502,240-85-3452,240-85-3452-16,3G
240094979924710,467053855713,537517792306870,108.18.239.101,240,65,24065,33641565,79093847,75786582,240-65-2325,240-65-2325-94,3G
240116198210671,467070820116,747845453584583,36.162.146.156,240,55,24055,87262177,50285295,39945239,240-55-3243,240-55-3243-45,3G
240116198210671,467070820116,747845453584583,12.141.175.245,240,9,24009,39515199,97962032,61811365,240-09-3980,240-09-3980-60,4G
240231186172203,467075620154,115364216381402,196.117.165.215,240,38,24038,65920947,56452155,76410424,240-02-7726,240-82-7431-83,4G
240231186172203,467075620154,115364216381402,165.90.77.146,240,43,24043,77503796,36621561,44360263,240-43-5083,240-43-5083-82,4G
240921580408010,467081630206,884650376738543,190.35.59.209,240,81,24081,88914072,84482098,20401023,240-81-1665,240-81-1665-15,3G
240921580408010,467081630206,884650376738543,170.49.111.162,240,98,24098,96547275,33279977,88619390,240-98-8634,240-98-8634-97,5G
240414617716506,467084988894,806442030163217,9.152.152.142,240,74,24074,96132498,33313384,52978277,240-74-9082,240-74-9082-53,5G
240414617716506,467084988894,806442030163217,144.246.174.238,240,84,24084,13207514,24358201,87705235,240-16-3069,240-54-1329-96,5G
240134068736719,467006545131,607619386931242,104.12.216.52,240,87,24087,81107605,86833454,61752012,240-87-4945,240-87-4945-56,4G
240134068736719,467006545131,607619386931242,172.40.160.136,240,22,24022,41286587,27107059,99537473,240-22-1367,240-22-1367-39,3G
240762913144853,467052302708,740963249407464,67.221.97.210,240,48,24048,16755749,87990498,32205046,240-20-2649,240-54-5859-13,5G
240762913144853,467052302708,740963249407464,27.211.228.90,240,18,24018,61675779,50324861,80932466,240-18-5184,240-18-5184-41,4G
240047926339183,467031732953,188021849628779,118.63.241.202,240,68,24068,47325211,57312491,97427843,240-68-7817,240-68-7817-68,5G
240047926339183,467031732953,188021849628779,173.19.96.110,240,39,24039,11973207,21812640,24207582,240-39-6599,240-39-6599-83,4G
240585312507471,467050507094,743932482769562,207.25.148.96,240,85,24085,61588759,16953572,91011433,240-85-4828,240-85-4828-61,4G
240585312507471,467050507094,743932482769562,152.210.250.91,240,58,24058,44583850,73566865,41736790,240-58-4394,240-58-4394-15,4G
240787698396343,467016287904,278279705700587,221.185.118.203,240,44,24044,27897284,10567164,74896327,240-57-9272,240-43-3147-19,5G
240787698396343,467016287904,278279705700587,34.220.2.215,240,66,24066,76271943,58806451,33408773,240-66-1105,240-66-1105-64,3G
240291804426610,467030524201,454385547731613,43.6.253.197,240,76,24076,64906315,82269376,84657031,240-76-3372,240-76-3372-91,3G
240291804426610,467030524201,454385547731613,114.116.12.188,240,4,24004,84832900,70337817,12364385,240-04-4330,240-04-4330-33,4G
240981698635690,467066783445,965201970671277,10.46.145.147,240,17,24017,12877340,17510132,78991124,240-17-9015,240-17-9015-69,5G
240981698635690,467066783445,965201970671277,76.245.86.85,240,66,24066,60001488,21829898,74144049,240-48-1912,240-71-1587-98,3G
240948373435341,467073166937,527638771333813,12.114.109.221,240,48,24048,61740198,30256835,74503820,240-30-6788,240-17-1303-80,3G
240948373435341,467073166937,527638771333813,164.36.182.33,240,96,24096,24524625,17852990,40357680,240-96-8027,240-96-8027-23,5G
240533929819843,467045908261,690542948664730,118.5.189.57,240,12,24012,45539701,13818029,51840650,240-12-9045,240-12-9045-88,5G
240533929819843,467045908261,690542948664730,114.17.245.25,240,6,24006,58400807,43145345,11310115,240-06-8687,240-06-8687-63,5G
240697250602848,467092122741,513368024802110,42.59.240.48,240,51,24051,39052592,45859437,74241190,240-51-7490,240-51-7490-79,5G
240697250602848,467092122741,513368024802110,204.30.61.162,240,20,24020,88358505,78865391,95459587,240-20-8878,240-20-8878-98,5G
240184852321588,467023983852,971775630431963,19.195.183.89,240,40,24040,19263448,92419334,22353708,240-40-8878,240-40-8878-24,5G
240184852321588,467023983852,971775630431963,104.205.157.244,240,69,24069,10216966,24696357,92970791,240-67-9148,240-58-1226-87,3G
240018579409674,467085451517,795142286174590,68.151.98.6,240,62,24062,58704378,19264928,11020513,240-63-5317,240-85-8763-24,5G
240018579409674,467085451517,795142286174590,197.137.187.144,240,49,24049,63328408,41897113,86675839,240-85-6852,240-80-4254-19,3G
240457969280165,467029595142,881202632213905,12.20.112.57,240,55,24055,35064991,28320581,49816827,240-55-4286,240-55-4286-39,4G
240457969280165,467029595142,881202632213905,132.161.65.95,240,32,24032,99460509,92423259,42855579,240-57-1257,240-07-1140-56,5G
240235255453217,467070734451,296502928230072,209.221.56.122,240,24,24024,88264835,47198441,75203493,240-24-6455,240-24-6455-70,4G
240235255453217,467070734451,296502928230072,170.221.185.18,240,10,24010,40064208,21462560,67531047,240-10-7574,240-10-7574-88,5G
240644063307034,467043102688,975114296139538,19.59.70.56,240,63,24063,40540380,32229330,77505337,240-56-8441,240-33-5558-37,4G
240644063307034,467043102688,975114296139538,50.22.29.161,240,95,24095,88914020,12274492,40352673,240-54-5729,240-86-6379-31,3G
240287722795012,467002739280,449533311199854,59.239.1.187,240,4,24004,12728885,29486738,42510976,240-02-6049,240-22-8370-87,3G
240287722795012,467002739280,449533311199854,134.60.24.30,240,3,24003,26715825,40134552,13755875,240-03-9828,240-03-9828-59,5G
240454858688720,467010125817,424423150894687,20.57.41.254,240,48,24048,75338064,75900102,11590388,240-48-2960,240-48-2960-27,3G
240454858688720,467010125817,424423150894687,174.118.242.148,240,40,24040,93012220,98796624,83987102,240-40-4516,240-40-4516-57,4G
240678701298124,467085883683,941240426960273,10.203.238.7,240,27,24027,56694685,53199118,75161062,240-27-3126,240-27-3126-96,3G
240678701298124,467085883683,941240426960273,170.156.237.250,240,67,24067,16201432,22696545,29358357,240-39-2531,240-30-3770-27,4G
240925147378882,467091871897,637396372258329,51.69.116.73,240,21,24021,94242787,24996014,54736731,240-11-1720,240-62-2469-23,4G
240925147378882,467091871897,637396372258329,114.244.146.20,240,81,24081,52440259,81230328,84655650,240-81-5519,240-81-5519-73,4G
240877458491852,467066530287,196119086472310,86.145.200.192,240,99,24099,70764493,68134928,86041129,240-99-8709,240-99-8709-32,5G
240877458491852,467066530287,196119086472310,186.143.164.27,240,65,24065,35650822,78042159,98362162,240-14-6072,240-31-9589-70,5G
240876418758744,467073758749,486662352244668,132.163.158.228,240,36,24036,71832356,69296755,25140196,240-36-1593,240-36-1593-47,3G
240876418758744,467073758749,486662352244668,123.69.91.4,240,44,24044,71031807,33670363,80881485,240-44-2901,240-44-2901-88,3G
240474129811913,467000541889,292887895202536,115.186.19.132,240,30,24030,36053684,84797450,35075699,240-30-2266,240-30-2266-90,3G
240474129811913,467000541889,292887895202536,64.155.230.94,240,33,24033,35937815,34707500,21008242,240-33-9530,240-33-9530-60,5G
