Timestamp,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type,Device_Type
260307013716+0200,206,10,20610,46729969,54098056,26889305,SUPPRESSED,206-10-22,5G,Smartphone
260326233645+0200,240,24,24024,39024549,25063971,28674371,SUPPRESSED,240-24-67,5G,Smartphone
260225054912+0100,240,8,24008,20823552,26135410,23935993,SUPPRESSED,240-08-76,5G,Smartphone
260306034556+0000,234,33,23433,73090988,70017584,74440810,SUPPRESSED,234-33-48,3G,Smartphone
260301011018+0100,234,33,23433,74861961,50161183,55266833,SUPPRESSED,234-33-95,4G,Tablet
260314115439+0100,206,10,20610,59358128,52486575,40816892,SUPPRESSED,206-10-97,4G,Tablet
260324234744+0200,206,1,20601,55831548,35709056,25757801,SUPPRESSED,206-01-25,5G,Smartphone
260227183024+0200,206,5,20605,56202918,44407567,29666923,SUPPRESSED,206-05-39,4G,IoT Device
260301080311+0000,234,33,23433,65376720,72457902,58229948,SUPPRESSED,234-33-79,4G,Tablet
260326102932+0200,206,1,20601,59093341,52881640,50492874,SUPPRESSED,206-01-36,5G,Smartphone
260319122335+0200,206,1,20601,51881797,47893772,45553216,206-01-12,206-01-12,3G,Smartphone
260324035815+0200,206,10,20610,37107036,40192704,53489523,SUPPRESSED,206-10-64,5G,Smartphone
260312141050+0200,240,24,24024,34921374,22472663,18200400,SUPPRESSED,240-24-91,5G,Tablet
260306130904+0000,234,38,23438,50771260,53261610,68921893,SUPPRESSED,234-38-14,3G,Tablet
260313180245+0000,234,10,23410,68147176,69737262,53218505,SUPPRESSED,234-10-86,3G,IoT Device
260226161648+0100,234,20,23420,67417783,68481478,54614797,SUPPRESSED,234-20-80,3G,Tablet
260302134919+0100,240,5,24005,29681310,29652401,24883406,SUPPRESSED,240-05-25,4G,Smartphone
260318061512+0000,234,30,23430,53059042,65451768,69056056,SUPPRESSED,234-30-21,3G,Smartphone
260226071949+0100,234,33,23433,77709870,69569686,53487577,SUPPRESSED,234-33-70,4G,Tablet
260310193250+0100,234,10,23410,79983784,67962112,70839466,SUPPRESSED,234-10-11,5G,Smartphone
260228185928+0100,240,16,24016,28398109,27888872,12966331,SUPPRESSED,240-16-80,5G,Smartphone
260302120154-0500,310,480,310480,91990221,84169096,75144381,310-480-51,310-480-51,4G,IoT Device
260313232954+0100,240,16,24016,23337280,17030322,28994939,SUPPRESSED,240-16-12,4G,Smartphone
260314140651-0500,310,120,310120,97597767,70968312,86850729,310-120-61,310-120-61,4G,Smartphone
260309134655+0200,206,5,20605,51562955,35466171,30573632,SUPPRESSED,206-05-46,3G,Smartphone
260317092003-0500,310,120,310120,72857509,92154352,75687099,SUPPRESSED,310-120-68,5G,IoT Device
260305143834+0200,206,5,20605,55359601,45563603,34933240,SUPPRESSED,206-05-30,5G,Smartphone
260308214545+0200,206,10,20610,56567808,48630454,53903514,206-10-41,206-10-41,5G,Smartphone
260322043501-0700,310,260,310260,78618844,89081857,97211777,SUPPRESSED,310-260-54,4G,Tablet
260310211941-0700,310,260,310260,94854857,78367208,81344668,310-260-44,310-260-44,4G,Tablet
260310165248+0100,234,30,23430,68091311,52995904,72553084,SUPPRESSED,234-30-50,4G,IoT Device
260306230851+0200,240,16,24016,32791488,13476924,13962920,SUPPRESSED,240-16-47,5G,Smartphone
260306195357+0000,234,15,23415,54891784,66196766,56326015,SUPPRESSED,234-15-11,4G,Smartphone
260303100839+0100,240,16,24016,24651689,14366090,15000021,SUPPRESSED,240-16-65,4G,Smartphone
260306183835+0100,206,10,20610,49187798,42608498,25787935,SUPPRESSED,206-10-77,3G,Smartphone
260313115445-0500,310,260,310260,76277142,82745428,69024540,SUPPRESSED,310-260-54,4G,Smartphone
260309010818-0500,310,120,310120,99194745,84240640,81200246,SUPPRESSED,310-120-84,3G,IoT Device
260227181033+0200,206,1,20601,39710879,43662957,27338152,SUPPRESSED,206-01-99,3G,Smartphone
260308174056-0800,310,480,310480,86299974,75062657,67841451,SUPPRESSED,310-480-24,5G,Smartphone
260228164737-0800,310,260,310260,88469233,90975018,77885656,SUPPRESSED,310-260-98,4G,Smartphone
260319034802+0200,206,1,20601,42387231,45067578,46637957,SUPPRESSED,206-01-26,4G,Tablet
260307202819-0800,310,260,310260,86243680,90668192,90695630,SUPPRESSED,310-260-59,4G,Tablet
260312110414+0100,206,20,20620,41056318,38063819,51945037,206-20-29,206-20-29,3G,Smartphone
260311085948+0100,234,20,23420,67908688,63772025,72372531,SUPPRESSED,234-20-58,4G,IoT Device
260227185513+0000,234,30,23430,71459487,53521713,56301523,SUPPRESSED,234-30-78,3G,IoT Device
260315115642-0500,310,120,310120,76641660,92475714,65445255,310-120-98,310-120-98,4G,IoT Device
260227205256+0200,240,8,24008,27750252,29425327,10396623,SUPPRESSED,240-08-24,5G,Smartphone
260317085949+0200,240,4,24004,34629154,29449406,10492096,SUPPRESSED,240-04-53,4G,Smartphone
260325000227+0100,234,38,23438,57351916,65286889,51321859,SUPPRESSED,234-38-53,3G,Tablet
260305191559+0100,240,1,24001,39787500,18090960,10430376,SUPPRESSED,240-01-42,5G,Smartphone
260306021436+0200,206,5,20605,51152151,53583330,33874910,SUPPRESSED,206-05-80,4G,Tablet
260322075203+0200,240,8,24008,13132234,18149399,17728391,SUPPRESSED,240-08-78,5G,Smartphone
260314031821+0100,240,1,24001,24505325,10236771,24601182,SUPPRESSED,240-01-57,5G,Smartphone
260312113707+0100,206,1,20601,42943470,46300113,50850812,206-01-53,206-01-53,5G,Smartphone
260227215920+0000,234,15,23415,69668912,58576232,75262672,SUPPRESSED,234-15-25,3G,Smartphone
260307175323+0200,206,1,20601,46006314,31059172,31318095,SUPPRESSED,206-01-97,5G,Tablet
260228115937+0100,206,20,20620,39070541,52985896,34635007,SUPPRESSED,206-20-12,5G,Tablet
260320160028-0600,310,480,310480,80581644,77601422,91940688,SUPPRESSED,310-480-64,4G,Smartphone
260227135546+0200,240,7,24007,28896479,30848700,27109269,SUPPRESSED,240-07-57,5G,Smartphone
260306120005+0100,240,2,24002,23819490,24447905,24877431,SUPPRESSED,240-02-56,4G,Smartphone
260315190613+0100,206,20,20620,36677902,37303219,41049306,206-20-89,206-20-89,4G,Smartphone
260303095546-0700,310,480,310480,83712454,76093947,83700381,SUPPRESSED,310-480-35,5G,Smartphone
260323053125+0100,240,4,24004,35696801,29731388,14259663,SUPPRESSED,240-04-55,5G,Tablet
260225061012+0200,240,2,24002,14791661,17773715,23276150,SUPPRESSED,240-02-19,4G,Tablet
260316180813+0200,240,1,24001,28892188,32555345,28053218,SUPPRESSED,240-01-48,4G,Smartphone
260323032856+0000,234,15,23415,71717177,50597762,59542766,SUPPRESSED,234-15-82,4G,Tablet
260306035834+0100,234,33,23433,73045014,66409912,75014378,SUPPRESSED,234-33-73,4G,Tablet
260317191413+0200,240,7,24007,24733288,11756665,24384993,SUPPRESSED,240-07-62,5G,Tablet
260321051805+0100,234,10,23410,58909884,59962490,59733682,SUPPRESSED,234-10-44,4G,Smartphone
260225115703+0100,240,4,24004,13611455,10089535,20572943,SUPPRESSED,240-04-61,5G,Tablet
260317230613+0000,234,30,23430,53926055,73026989,62812383,SUPPRESSED,234-30-76,3G,Tablet
260303083619+0000,234,33,23433,60630531,60934046,72787905,234-33-93,234-33-93,3G,Tablet
260310034340-0600,310,480,310480,90232159,86657706,73795821,SUPPRESSED,310-480-16,4G,IoT Device
260227155651+0100,240,16,24016,39360385,28734815,28148895,SUPPRESSED,240-16-79,4G,Smartphone
260311071356+0100,240,8,24008,34980303,16651674,16271899,SUPPRESSED,240-08-43,4G,IoT Device
260324034157+0100,234,38,23438,73718018,67077409,74419237,SUPPRESSED,234-38-93,5G,Smartphone
260325235639+0000,234,38,23438,62811948,68540551,76585872,SUPPRESSED,234-38-40,4G,Smartphone
260314151923+0000,234,10,23410,64889668,57011744,69931365,SUPPRESSED,234-10-17,4G,Smartphone
260226143727+0200,206,10,20610,44608841,53564342,41304598,SUPPRESSED,206-10-37,5G,Smartphone
260326111127+0200,206,5,20605,30759318,32048086,53524240,SUPPRESSED,206-05-73,5G,Smartphone
260226043645+0200,206,10,20610,31051169,50950659,54992116,SUPPRESSED,206-10-94,5G,Smartphone
260304005556+0100,206,20,20620,50197879,47119664,48898285,SUPPRESSED,206-20-21,5G,Smartphone
260309174812-0700,310,120,310120,85571550,94378393,66277126,SUPPRESSED,310-120-58,4G,Smartphone
260305024841-0800,310,120,310120,72366266,83280410,92607373,SUPPRESSED,310-120-68,4G,IoT Device
260228140927+0100,240,24,24024,23764889,14516166,11838296,SUPPRESSED,240-24-12,4G,Tablet
260310124516+0000,234,38,23438,58397526,69224730,65716873,SUPPRESSED,234-38-91,3G,IoT Device
260305171940+0100,234,20,23420,76269443,72330643,63669706,SUPPRESSED,234-20-34,3G,Smartphone
260310052359+0100,234,30,23430,51647265,64588454,60810839,SUPPRESSED,234-30-12,3G,Smartphone
260324173635+0100,234,33,23433,62533866,62403151,64493882,SUPPRESSED,234-33-34,3G,Smartphone
260301002340-0800,310,410,310410,92843116,92376270,72887651,310-410-40,310-410-40,5G,Smartphone
260325210107+0000,234,20,23420,57119749,74110197,69215657,SUPPRESSED,234-20-91,3G,Smartphone
260320230338+0000,234,33,23433,56760575,52977560,52385273,SUPPRESSED,234-33-57,3G,Tablet
260315174112+0100,234,30,23430,62003798,62498450,52440978,SUPPRESSED,234-30-77,3G,Smartphone
260317021427+0100,234,33,23433,67406428,61057128,71261264,SUPPRESSED,234-33-95,5G,Smartphone
260301183023-0800,310,480,310480,93033379,82283234,88606317,SUPPRESSED,310-480-30,3G,Smartphone
260325085734+0100,234,20,23420,57980454,67721564,77302030,234-20-83,234-20-83,3G,Smartphone
260303084507+0200,206,10,20610,41648234,53422587,27831400,SUPPRESSED,206-10-26,5G,Smartphone
260307201712+0200,240,7,24007,27465986,34488570,13560383,SUPPRESSED,240-07-39,4G,Smartphone
260302074517-0600,310,120,310120,77532829,90802026,73025398,SUPPRESSED,310-120-88,5G,Smartphone
260321065202-0500,310,120,310120,83966668,92780442,80266479,SUPPRESSED,310-120-32,3G,IoT Device
260315143620+0200,240,4,24004,19145810,34602710,27014947,SUPPRESSED,240-04-61,5G,IoT Device
260311160835-0700,310,410,310410,70801444,83115189,79401212,310-410-46,310-410-46,4G,IoT Device
260320035434+0100,234,33,23433,52754455,57036638,63231851,SUPPRESSED,234-33-65,4G,Tablet
260323231832+0200,206,5,20605,53793809,36176346,26110020,SUPPRESSED,206-05-63,5G,Smartphone
260318063418+0200,240,2,24002,23129204,12091655,25112447,SUPPRESSED,240-02-28,5G,Tablet
260321011351+0000,234,30,23430,53101717,65025422,64520614,SUPPRESSED,234-30-95,3G,Smartphone
260326074255+0000,234,33,23433,53360149,65918149,57916971,SUPPRESSED,234-33-54,4G,Smartphone
260321185734-0500,310,410,310410,76316951,78297211,72199995,SUPPRESSED,310-410-83,3G,IoT Device
260302021401-0700,310,260,310260,84419795,76168783,90570646,SUPPRESSED,310-260-81,5G,IoT Device
260324095212+0200,240,7,24007,33660714,18531210,11993136,SUPPRESSED,240-07-65,3G,Smartphone
260318075016-0800,310,410,310410,72310499,93758308,98398850,SUPPRESSED,310-410-72,4G,IoT Device
260319012351+0100,234,33,23433,62843533,71570160,70428018,SUPPRESSED,234-33-78,4G,Tablet
260307025239+0100,240,7,24007,20323121,24527731,11739994,SUPPRESSED,240-07-72,5G,Smartphone
260310060706-0600,310,120,310120,71063341,85299985,88584512,310-120-95,310-120-95,4G,Smartphone
260304103516+0100,240,5,24005,31281730,23693945,26391880,SUPPRESSED,240-05-59,5G,Smartphone
260305162534+0000,234,38,23438,68970571,62537353,56913951,SUPPRESSED,234-38-10,3G,IoT Device
260308060652+0200,206,1,20601,37286710,52526840,46267106,SUPPRESSED,206-01-93,4G,Tablet
260315230926+0200,206,20,20620,44025645,45814049,45710839,SUPPRESSED,206-20-60,5G,Smartphone
260320164520+0100,206,20,20620,37101892,47568975,39445399,SUPPRESSED,206-20-46,4G,Tablet
260309113654+0200,206,5,20605,55286529,52060517,38429232,SUPPRESSED,206-05-45,5G,Tablet
260325151707+0100,206,1,20601,52455815,32652927,36406590,SUPPRESSED,206-01-96,3G,Tablet
260325092711+0200,240,24,24024,15580822,34506495,19063767,SUPPRESSED,240-24-64,5G,Smartphone
260318143902-0500,310,260,310260,74898181,86244754,98503832,SUPPRESSED,310-260-25,4G,IoT Device
260227150002+0000,234,15,23415,56756552,62958075,59121185,SUPPRESSED,234-15-28,3G,Smartphone
260310022932+0100,234,30,23430,54600628,67640912,66891063,SUPPRESSED,234-30-79,3G,IoT Device
260316211713+0200,206,5,20605,37523275,54268238,39503585,SUPPRESSED,206-05-97,5G,Smartphone
260326095540+0100,234,20,23420,60598576,54250143,75953683,SUPPRESSED,234-20-59,5G,Smartphone
260309155136-0500,310,410,310410,97118765,92930237,79947980,SUPPRESSED,310-410-84,4G,Smartphone
260318172837+0200,206,1,20601,43197643,50909240,49409962,SUPPRESSED,206-01-82,5G,IoT Device
260225073859+0100,206,1,20601,39014727,43219234,40797073,SUPPRESSED,206-01-23,4G,Smartphone
260318021021+0100,206,1,20601,34773006,33246764,42167189,SUPPRESSED,206-01-35,4G,Smartphone
260323170103-0700,310,410,310410,90047666,85069079,77150096,SUPPRESSED,310-410-32,4G,Smartphone
260318000821+0200,240,16,24016,32349673,15352931,18380499,SUPPRESSED,240-16-12,5G,Tablet
260320081454+0100,234,15,23415,59340258,73156380,68033550,SUPPRESSED,234-15-42,3G,IoT Device
260226043443+0000,234,33,23433,71588036,56749421,70983957,SUPPRESSED,234-33-80,4G,Tablet
260312164154+0100,206,5,20605,50303433,35718223,42558109,206-05-47,206-05-47,4G,Smartphone
260227204725-0600,310,480,310480,97588126,75310468,90197822,310-480-93,310-480-93,3G,IoT Device
260319190201-0500,310,480,310480,80472335,73248663,97212032,SUPPRESSED,310-480-97,5G,Smartphone
260323185924-0500,310,480,310480,74343644,83006892,85194695,SUPPRESSED,310-480-28,5G,Smartphone
260304074329+0200,240,5,24005,18891591,12683261,23659418,SUPPRESSED,240-05-62,5G,Smartphone
260326163403+0100,206,5,20605,42459466,41128853,49840078,SUPPRESSED,206-05-62,5G,Smartphone
260322075401+0100,240,16,24016,18051372,17316977,21789275,SUPPRESSED,240-16-76,4G,Smartphone
260228190620+0000,234,33,23433,62672353,58426150,75295217,SUPPRESSED,234-33-61,5G,Smartphone
260310130303+0100,234,38,23438,73849086,61301145,53487136,SUPPRESSED,234-38-76,4G,Tablet
260310161334+0100,234,38,23438,72282106,60157965,74401792,SUPPRESSED,234-38-24,3G,Smartphone
260307141210+0000,234,38,23438,54566444,73162097,74123195,SUPPRESSED,234-38-98,3G,IoT Device
260318121734+0100,234,20,23420,61649189,62122560,72262348,SUPPRESSED,234-20-91,3G,Smartphone
260228054325-0700,310,260,310260,90988290,85235389,73798900,SUPPRESSED,310-260-26,4G,Smartphone
260321182425-0700,310,120,310120,77325282,83689790,85117390,SUPPRESSED,310-120-45,5G,IoT Device
260301112843-0600,310,410,310410,77790228,86093187,76836173,SUPPRESSED,310-410-18,4G,Smartphone
260227125744-0600,310,410,310410,88961754,90787445,91471916,SUPPRESSED,310-410-90,5G,Tablet
260311085144+0200,240,2,24002,26101980,19269419,15162096,SUPPRESSED,240-02-80,3G,Smartphone
260317091620+0100,240,2,24002,29119299,31315623,18644040,SUPPRESSED,240-02-50,5G,Smartphone
260323054839+0100,206,20,20620,43137442,32105640,45212394,SUPPRESSED,206-20-34,5G,Smartphone
260326232655+0100,234,30,23430,79754767,60028218,75859458,SUPPRESSED,234-30-84,3G,Smartphone
260319004747-0800,310,260,310260,81730774,88571886,99112166,SUPPRESSED,310-260-10,5G,IoT Device
260301095322+0000,234,10,23410,51221846,64208532,72713912,SUPPRESSED,234-10-98,4G,Tablet
260228230703+0200,240,24,24024,29914929,34435332,27131592,SUPPRESSED,240-24-20,5G,Smartphone
260317215845+0100,206,10,20610,33294062,39490082,41463389,SUPPRESSED,206-10-31,4G,Smartphone
260319112615+0100,234,15,23415,52888526,51944377,68289243,SUPPRESSED,234-15-83,4G,Smartphone
260324173456-0800,310,410,310410,99906824,89834302,97949700,SUPPRESSED,310-410-52,4G,IoT Device
260228092408+0100,206,1,20601,39208011,44160262,51372021,SUPPRESSED,206-01-19,5G,Smartphone
260226065748+0200,240,2,24002,23269642,16411991,26216382,SUPPRESSED,240-02-64,5G,Smartphone
260306053021+0100,234,20,23420,69696261,54306965,62130606,SUPPRESSED,234-20-71,3G,IoT Device
260311154936-0700,310,120,310120,71232416,90801212,99442872,SUPPRESSED,310-120-26,3G,Smartphone
260320141727+0100,234,33,23433,75352517,53016313,56656168,SUPPRESSED,234-33-23,3G,IoT Device
260323180453-0800,310,410,310410,92323600,76172897,71279299,SUPPRESSED,310-410-50,4G,IoT Device
260225032743+0100,240,2,24002,11999974,25653599,27261727,SUPPRESSED,240-02-99,5G,Tablet
260323044002+0100,240,8,24008,26017264,29878397,19578596,SUPPRESSED,240-08-14,5G,Smartphone
260314011837+0200,240,7,24007,15515384,22648574,14993440,SUPPRESSED,240-07-10,4G,Smartphone
260311080726+0200,206,1,20601,35609386,49095628,25189633,SUPPRESSED,206-01-99,4G,Smartphone
260319223354+0100,240,2,24002,33852183,19070827,11966037,SUPPRESSED,240-02-36,5G,Smartphone
260319222208+0100,240,7,24007,23388358,17689954,29094959,SUPPRESSED,240-07-67,5G,Tablet
260323014344+0200,240,1,24001,31075319,23545205,18180184,SUPPRESSED,240-01-17,4G,Smartphone
260308164610+0200,206,5,20605,49336684,45500313,50757541,SUPPRESSED,206-05-42,3G,Smartphone
260313072834+0100,234,20,23420,69779230,69530925,57799320,SUPPRESSED,234-20-74,5G,Tablet
260319034902-0700,310,120,310120,81862232,83649815,80588121,SUPPRESSED,310-120-16,5G,IoT Device
260318070901-0500,310,120,310120,83709718,70217532,90329002,SUPPRESSED,310-120-73,3G,Tablet
260313215443+0100,234,30,23430,73190444,55183609,73272220,SUPPRESSED,234-30-93,4G,Tablet
260302203027+0000,234,33,23433,52186963,59012834,56711030,SUPPRESSED,234-33-68,5G,Tablet
260325191239+0200,240,5,24005,38799033,32116237,24299901,SUPPRESSED,240-05-35,5G,Tablet
260312035136-0700,310,480,310480,70325593,94802025,93796182,SUPPRESSED,310-480-71,5G,Smartphone
260325225217+0100,240,1,24001,10552235,24846064,27504603,SUPPRESSED,240-01-91,5G,Smartphone
260304103400-0500,310,260,310260,91720986,72053832,67522931,SUPPRESSED,310-260-41,5G,Smartphone
260227145424+0100,240,2,24002,20357758,21369722,11199578,SUPPRESSED,240-02-96,4G,IoT Device
260309031517+0000,234,38,23438,54171138,61501335,65236984,SUPPRESSED,234-38-88,4G,IoT Device
260307064344-0700,310,410,310410,81019390,92100742,66981415,SUPPRESSED,310-410-23,4G,IoT Device
260322205425+0200,240,8,24008,24332543,12898306,22417579,SUPPRESSED,240-08-84,3G,Smartphone
260227192954+0000,234,20,23420,71633582,61206691,76746526,SUPPRESSED,234-20-50,4G,IoT Device
260305152448+0100,234,15,23415,59885190,58658915,69905956,SUPPRESSED,234-15-11,3G,Tablet
260301170014-0500,310,480,310480,87428503,85178065,90258038,SUPPRESSED,310-480-65,4G,Smartphone
260226202241+0200,240,2,24002,28281242,12480968,13549107,SUPPRESSED,240-02-17,4G,Smartphone
260225213124+0100,234,30,23430,61440420,72135348,54484948,SUPPRESSED,234-30-69,4G,Smartphone
260228010322-0700,310,120,310120,71042097,72801216,72831586,SUPPRESSED,310-120-85,3G,Smartphone
260304194022+0200,206,5,20605,53736450,48577194,26034047,SUPPRESSED,206-05-28,5G,Tablet
260226151845-0600,310,480,310480,98708577,85160426,80643689,SUPPRESSED,310-480-56,4G,Tablet
260311205419+0000,234,33,23433,69060798,55710317,56991568,SUPPRESSED,234-33-39,3G,IoT Device
260325132950+0100,206,20,20620,38280130,32953724,30869790,SUPPRESSED,206-20-55,5G,Smartphone
260311003759+0000,234,10,23410,72040449,52113864,69086155,SUPPRESSED,234-10-93,4G,IoT Device
260225224622+0000,234,20,23420,73686582,55136535,64135288,SUPPRESSED,234-20-30,3G,Smartphone
260305034519+0100,240,24,24024,39233330,34140612,21535713,SUPPRESSED,240-24-57,3G,Smartphone
260304111828+0200,206,1,20601,30218703,38722078,43218794,SUPPRESSED,206-01-68,5G,Smartphone
260306051653+0100,240,4,24004,10647447,13490625,19598359,SUPPRESSED,240-04-89,5G,Smartphone
260322111649-0800,310,480,310480,94630800,83781815,72040171,SUPPRESSED,310-480-75,4G,Smartphone
260308064424-0600,310,410,310410,98104851,90024533,78056346,SUPPRESSED,310-410-66,5G,Tablet
260313045909-0600,310,410,310410,76360046,92924862,98483442,SUPPRESSED,310-410-66,3G,IoT Device
260226080302+0100,234,15,23415,69162925,71550237,52712223,SUPPRESSED,234-15-63,3G,Tablet
260316160945+0100,234,20,23420,73556921,56190409,50786421,SUPPRESSED,234-20-67,5G,Smartphone
260325020506+0000,234,30,23430,71230018,51758462,51037613,SUPPRESSED,234-30-93,3G,Tablet
260322062329+0200,206,5,20605,48086623,42835778,46993138,206-05-47,206-05-47,4G,Smartphone
260322083058+0100,240,16,24016,20791545,28563760,29947716,SUPPRESSED,240-16-29,5G,Smartphone
260226104233-0800,310,410,310410,85853828,77817873,70835980,SUPPRESSED,310-410-95,4G,Tablet
260306022511+0100,240,4,24004,24121501,30618145,27632390,SUPPRESSED,240-04-19,5G,Smartphone
260321235508+0100,240,4,24004,14373455,33278243,10332760,SUPPRESSED,240-04-82,5G,Tablet
260323101916+0100,234,38,23438,74885071,54688291,65693535,SUPPRESSED,234-38-46,3G,Smartphone
260323142327+0100,206,1,20601,55799034,42494186,30477125,SUPPRESSED,206-01-94,5G,Smartphone
260326111804+0200,206,5,20605,37292583,38064503,37017890,SUPPRESSED,206-05-20,5G,Smartphone
260304110143+0200,240,16,24016,30403422,18713393,21285650,SUPPRESSED,240-16-92,3G,IoT Device
260303093634-0800,310,260,310260,91964591,89644141,78462506,SUPPRESSED,310-260-51,5G,Tablet
260225132324+0000,234,10,23410,59276774,67861803,69272138,SUPPRESSED,234-10-64,3G,IoT Device
260315081712+0200,206,1,20601,31118947,32466553,32510055,SUPPRESSED,206-01-85,5G,Smartphone
260317061831+0100,206,20,20620,38980371,30280727,26369590,SUPPRESSED,206-20-14,5G,IoT Device
260319225606-0600,310,260,310260,71572340,92562520,77512535,SUPPRESSED,310-260-54,4G,Smartphone
260313054716+0100,240,16,24016,14784600,31751650,10316414,SUPPRESSED,240-16-31,5G,Tablet
260317055838-0700,310,260,310260,71077746,92191693,69537099,SUPPRESSED,310-260-29,5G,Tablet
260321214411-0600,310,260,310260,79743140,94074706,67809792,SUPPRESSED,310-260-52,4G,Smartphone
260322060842+0100,240,4,24004,38235141,12995333,13670185,SUPPRESSED,240-04-11,5G,Tablet
260228194724+0100,240,1,24001,22358073,17451411,27117396,SUPPRESSED,240-01-38,5G,Smartphone
260310100322-0500,310,480,310480,86285393,76085881,82201504,SUPPRESSED,310-480-24,4G,Smartphone
260319200124+0000,234,15,23415,78207098,55871332,56873568,SUPPRESSED,234-15-13,3G,Smartphone
260302195055+0200,206,20,20620,48528247,54025277,41206150,SUPPRESSED,206-20-56,4G,IoT Device
260321080107-0700,310,120,310120,96140887,91201570,90894813,310-120-95,310-120-95,4G,IoT Device
260326022449+0100,206,1,20601,37770483,36643919,52759112,SUPPRESSED,206-01-39,3G,IoT Device
260324051220+0000,234,20,23420,65101512,58974525,57876833,SUPPRESSED,234-20-93,3G,Tablet
260225070551+0100,240,16,24016,19993791,32375829,21301812,SUPPRESSED,240-16-31,5G,IoT Device
260228095030+0200,206,10,20610,36903722,33722697,27965212,SUPPRESSED,206-10-99,3G,IoT Device
260302044213+0000,234,38,23438,75267669,58934051,56051567,SUPPRESSED,234-38-84,3G,Smartphone
260227010111-0700,310,120,310120,87942567,87188589,80451868,SUPPRESSED,310-120-15,4G,Tablet
260228214237+0100,240,7,24007,35328026,34181997,17102594,SUPPRESSED,240-07-76,5G,Smartphone
260323121657+0100,240,2,24002,16013930,33401175,15659566,SUPPRESSED,240-02-64,4G,Smartphone
260302200536+0200,240,2,24002,34410391,10908808,11295076,SUPPRESSED,240-02-36,5G,Smartphone
260317120300+0200,206,10,20610,56704217,33284265,34755002,SUPPRESSED,206-10-64,5G,IoT Device
260325051428+0200,240,2,24002,39163437,27213248,19456945,SUPPRESSED,240-02-24,4G,Smartphone
260322164421+0100,206,1,20601,32964601,50398152,26709327,SUPPRESSED,206-01-45,4G,Smartphone
260305071557-0600,310,410,310410,94008261,74343255,73059101,SUPPRESSED,310-410-59,3G,Smartphone
260311224626+0000,234,20,23420,71369972,72660153,69721934,SUPPRESSED,234-20-53,4G,Tablet
260323141752+0000,234,20,23420,76157139,69450523,50245326,SUPPRESSED,234-20-47,3G,IoT Device
260324151207+0100,206,1,20601,47417463,49838032,50934840,SUPPRESSED,206-01-95,5G,Tablet
260225054029+0000,234,20,23420,76535881,73310932,67887525,SUPPRESSED,234-20-20,3G,Smartphone
260323113752+0100,234,38,23438,58948292,67606486,53099993,SUPPRESSED,234-38-98,5G,Tablet
260326101120+0100,206,10,20610,31510318,34679807,44413346,SUPPRESSED,206-10-31,5G,Tablet
260324141148+0200,240,24,24024,35734934,31251114,25509913,SUPPRESSED,240-24-45,4G,Smartphone
260306094425+0200,206,1,20601,42919524,44230917,31094478,206-01-88,206-01-88,3G,Smartphone
260225220143+0200,206,20,20620,49973208,50437713,33152330,SUPPRESSED,206-20-51,5G,Smartphone
260314203456-0500,310,410,310410,97800388,89303249,82346777,310-410-40,310-410-40,4G,Tablet
260322070732+0100,206,20,20620,59960808,36919189,54875089,SUPPRESSED,206-20-52,3G,Smartphone
260304053444+0200,240,24,24024,38345100,29400879,25809323,SUPPRESSED,240-24-48,5G,IoT Device
260321173211-0500,310,410,310410,88743788,73026978,92480266,310-410-46,310-410-46,4G,Smartphone
260325091852-0500,310,120,310120,84376195,74508454,97993963,310-120-29,310-120-29,4G,Smartphone
260320000640-0500,310,480,310480,74846139,88812349,66271571,SUPPRESSED,310-480-94,4G,Smartphone
260227153242+0000,234,30,23430,66564011,56490651,76088434,SUPPRESSED,234-30-71,4G,Tablet
260308094105+0200,240,5,24005,13837983,12778280,10704782,SUPPRESSED,240-05-80,5G,Tablet
260320132756+0000,234,15,23415,67608440,50240965,76500646,SUPPRESSED,234-15-85,5G,IoT Device
260226172429+0100,234,30,23430,76720016,69436925,66896706,SUPPRESSED,234-30-37,5G,Smartphone
260227011945+0100,206,10,20610,58928914,54968550,27114044,SUPPRESSED,206-10-59,4G,IoT Device
260305221801+0100,206,1,20601,37223218,45768450,48375783,SUPPRESSED,206-01-32,5G,IoT Device
260315142503+0000,234,10,23410,56697221,59900329,50439497,SUPPRESSED,234-10-59,3G,Tablet
260310162458+0000,234,10,23410,66329852,71564272,52933547,SUPPRESSED,234-10-47,5G,Smartphone
260323113056+0100,234,10,23410,51610187,55186358,58376388,SUPPRESSED,234-10-37,4G,Tablet
260316143725+0200,240,4,24004,36283219,32247611,16576688,SUPPRESSED,240-04-72,5G,Smartphone
260310165343+0100,240,2,24002,16463283,33450791,23446535,SUPPRESSED,240-02-50,4G,Smartphone
260228074330+0200,240,16,24016,31216900,28636111,25471616,SUPPRESSED,240-16-19,5G,Smartphone
260314205018+0100,240,7,24007,19033078,13677853,24468651,SUPPRESSED,240-07-13,5G,Smartphone
260316045143+0100,206,5,20605,42000458,51509837,47324454,SUPPRESSED,206-05-82,3G,Smartphone
260311123403+0100,240,1,24001,23902254,26755137,10949712,SUPPRESSED,240-01-26,3G,Smartphone
260304090148-0800,310,480,310480,86791851,81929178,89931341,SUPPRESSED,310-480-88,3G,IoT Device
